6034,"GMI","Hov1-7","SWE","Hov1","56.1","13.74","Magnus Nordborg","2000-05-12 0:00:00","CS76932","south_sweden","","red_circle"
6035,"GMI","Hov1-10","SWE","Hov1","56.1","13.74","Magnus Nordborg","2000-05-12 0:00:00","CS76931","south_sweden","","red_circle"
6036,"GMI","Hov3-2","SWE","Hov3","56.1","13.74","Magnus Nordborg","2000-05-12 0:00:00","CS76934","south_sweden","","red_circle"
6038,"GMI","Hov3-5","SWE","Hov3","56.1","13.74","Magnus Nordborg","2000-05-12 0:00:00","CS76935","south_sweden","","red_circle"
6039,"GMI","Hovdala-2","SWE","Hovdala","56.1","13.74","Torbjorn Sall","1999-01-01 0:00:00","CS76937","admixed","","forbidden"
6040,"GMI","Kni-1","SWE","Kni1","55.66","13.4","Magnus Nordborg","2001-06-05 0:00:00","CS76970","south_sweden","","red_circle"
6041,"GMI","Lis-3","SWE","Lis","56.0328","14.775","Magnus Nordborg","2000-06-13 0:00:00","CS77044","south_sweden","","red_circle"
6042,"GMI","Lom1-1","SWE","Lom1","56.09","13.9","Magnus Nordborg","2001-05-14 0:00:00","CS77048","admixed","","forbidden"
6043,"GMI","Löv-1","SWE","Löv","62.801","18.079","Magnus Nordborg","2000-06-25 0:00:00","CS77049","north_sweden","","orange_circle"
6046,"GMI","Löv-5","SWE","Löv","62.801","18.079","Magnus Nordborg","2000-06-25 0:00:00","CS77050","north_sweden","","orange_circle"
6064,"GMI","Nyl-2","SWE","Nyl","62.9513","18.2763","Magnus Nordborg","2000-06-25 0:00:00","CS77136","north_sweden","","orange_circle"
6069,"GMI","Nyl-7","SWE","Nyl","62.9513","18.2763","Magnus Nordborg","2000-06-25 0:00:00","CS77137","north_sweden","","orange_circle"
6070,"GMI","Omn-1","SWE","Omn","62.9308","18.3448","Magnus Nordborg","2000-06-25 0:00:00","CS77145","north_sweden","","orange_circle"
6071,"GMI","Omn-5","SWE","Omn","62.9308","18.3448","Magnus Nordborg","2000-06-25 0:00:00","CS77146","north_sweden","","orange_circle"
6073,"GMI","ÖMö1-7","SWE","ÖMö1","56.1481","15.8155","Magnus Nordborg","2001-06-09 0:00:00","CS77147","south_sweden","","red_circle"
6074,"GMI","Ör-1","SWE","Örrevet","56.4573","16.1308","Magnus Nordborg","2000-06-13 0:00:00","CS77150","south_sweden","","red_circle"
6076,"GMI","Rev-2","SWE","Rev2","55.6942","13.4504","Magnus Nordborg","1999-05-16 0:00:00","CS77215","south_sweden","","red_circle"
6077,"GMI","Rev-3","SWE","Rev3","55.6942","13.4504","Magnus Nordborg","1999-05-16 0:00:00","CS78030","south_sweden","","red_circle"
6085,"GMI","Sparta-1","SWE","Sparta (Student corridor)","55.7097","13.2145","Magnus Nordborg","2003-01-01 0:00:00","CS77260","south_sweden","","red_circle"
6086,"GMI","Sr:3","SWE","Sr","58.9","11.2","Ivo Cetl","1992-07-01 0:00:00","CS77267","admixed","","forbidden"
6087,"GMI","Stu-2","SWE","Stu2","56.4666","16.1284","Magnus Nordborg","2000-06-13 0:00:00","CS78033","south_sweden","","red_circle"
6088,"GMI","Stu1-1","SWE","Stu1","56.4666","16.1284","Magnus Nordborg","2000-06-13 0:00:00","CS77285","south_sweden","","red_circle"
6090,"GMI","T1000","SWE","Staff 2","55.6525","13.2197","Mattias Jakobsson","2003-01-01 0:00:00","CS77288","south_sweden","","red_circle"
6091,"GMI","T1010","SWE","Staff 1","55.6525","13.215","Mattias Jakobsson","2003-01-01 0:00:00","CS78035","south_sweden","","red_circle"
6092,"GMI","T1020","SWE","Staff 6","55.6514","13.2233","Mattias Jakobsson","2003-01-01 0:00:00","CS77289","south_sweden","","red_circle"
6094,"GMI","T1040","SWE","Staff 4","55.6494","13.2147","Mattias Jakobsson","2003-01-01 0:00:00","CS77290","south_sweden","","red_circle"
6095,"GMI","T1050","SWE","Staff 7","55.6486","13.2161","Mattias Jakobsson","2003-01-01 0:00:00","CS78039","south_sweden","","red_circle"
6096,"GMI","T1060","SWE","Staff 8","55.6472","13.2225","Mattias Jakobsson","2003-01-01 0:00:00","CS78040","south_sweden","","red_circle"
6097,"GMI","T1070","SWE","Staff 9","55.6481","13.2264","Mattias Jakobsson","2003-01-01 0:00:00","CS77291","south_sweden","","red_circle"
6098,"GMI","T1080","SWE","Staff 11","55.6561","13.2178","Mattias Jakobsson","2003-01-01 0:00:00","CS77292","south_sweden","","red_circle"
6099,"GMI","T1090","SWE","Staff 12","55.6575","13.2386","Mattias Jakobsson","2003-01-01 0:00:00","CS77293","south_sweden","","red_circle"
6100,"GMI","T1110","SWE","Staff 17","55.6","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS77294","south_sweden","","red_circle"
6101,"GMI","T1120","SWE","Staff 16","55.6","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS78045","south_sweden","","red_circle"
6102,"GMI","T1130","SWE","Staff 15","55.6","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS77295","south_sweden","","red_circle"
6104,"GMI","T1160","SWE","Lund 16","55.7","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS77296","south_sweden","","red_circle"
6105,"GMI","T450","SWE","Kävlinge 6","55.7967","13.1211","Mattias Jakobsson","2003-01-01 0:00:00","CS77297","south_sweden","","red_circle"
6106,"GMI","T460","SWE","Kävlinge 8","55.7931","13.1186","Mattias Jakobsson","2003-01-01 0:00:00","CS77298","south_sweden","","red_circle"
6107,"GMI","T470","SWE","Kävlinge 9","55.7942","13.1222","Mattias Jakobsson","2003-01-01 0:00:00","CS77299","south_sweden","","red_circle"
6108,"GMI","T480","SWE","Kävlinge 3","55.7989","13.1206","Mattias Jakobsson","2003-01-01 0:00:00","CS77300","western_europe","","blu_circle"
6109,"GMI","T510","SWE","Kävlinge 7","55.7936","13.1233","Mattias Jakobsson","2003-01-01 0:00:00","CS77301","south_sweden","","red_circle"
6111,"GMI","T530","SWE","Kävlinge 1","55.7989","13.1219","Mattias Jakobsson","2003-01-01 0:00:00","CS77302","south_sweden","","red_circle"
6112,"GMI","T540","SWE","Kävlinge 10","55.7967","13.1044","Mattias Jakobsson","2003-01-01 0:00:00","CS77303","south_sweden","","red_circle"
6113,"GMI","T550","SWE","Kävlinge 11","55.8078","13.1028","Mattias Jakobsson","2003-01-01 0:00:00","CS77304","south_sweden","","red_circle"
6114,"GMI","T570","SWE","Kävlinge 13","55.8097","13.1342","Mattias Jakobsson","2003-01-01 0:00:00","CS77305","south_sweden","","red_circle"
6115,"GMI","T580","SWE","Kävlinge 14","55.8","13.1367","Mattias Jakobsson","2003-01-01 0:00:00","CS77306","south_sweden","","red_circle"
6118,"GMI","T610","SWE","Öresundsv","55.7","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS77307","south_sweden","","red_circle"
6119,"GMI","T620","SWE","Trastv.","55.7","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS78060","south_sweden","","red_circle"
6122,"GMI","T670","SWE","Eslöv 7","55.8364","13.3075","Mattias Jakobsson","2003-01-01 0:00:00","CS77308","south_sweden","","red_circle"
6123,"GMI","T680","SWE","Eslöv 9","55.8369","13.3033","Mattias Jakobsson","2003-01-01 0:00:00","CS78064","south_sweden","","red_circle"
6124,"GMI","T690","SWE","Eslöv 8","55.8378","13.3092","Mattias Jakobsson","2003-01-01 0:00:00","CS77309","south_sweden","","red_circle"
6125,"GMI","T710","SWE","Eslöv 5","55.8403","13.3106","Mattias Jakobsson","2003-01-01 0:00:00","CS77310","south_sweden","","red_circle"
6126,"GMI","T720","SWE","Eslöv 6","55.8411","13.3047","Mattias Jakobsson","2003-01-01 0:00:00","CS77311","south_sweden","","red_circle"
6128,"GMI","T740","SWE","Eslöv 13","55.8397","13.2881","Mattias Jakobsson","2003-01-01 0:00:00","CS77313","south_sweden","","red_circle"
6131,"GMI","T780","SWE","Eslöv 14","55.8369","13.3181","Mattias Jakobsson","2003-01-01 0:00:00","CS77315","south_sweden","","red_circle"
6132,"GMI","T790","SWE","Eslöv 17","55.8386","13.3186","Mattias Jakobsson","2003-01-01 0:00:00","CS77316","south_sweden","","red_circle"
6133,"GMI","T800","SWE","Eslöv 16","55.8364","13.2906","Mattias Jakobsson","2003-01-01 0:00:00","CS77317","south_sweden","","red_circle"
6134,"GMI","T810","SWE","Eslöv 15","55.8383","13.2906","Mattias Jakobsson","2003-01-01 0:00:00","CS77318","south_sweden","","red_circle"
6136,"GMI","T840","SWE","Höör 3","55.9336","13.5519","Mattias Jakobsson","2003-01-01 0:00:00","CS77319","south_sweden","","red_circle"
6137,"GMI","T850","SWE","Höör 6","55.9419","13.5603","Mattias Jakobsson","2003-01-01 0:00:00","CS77320","south_sweden","","red_circle"
6138,"GMI","T860","SWE","Höör 9","55.9403","13.5511","Mattias Jakobsson","2003-01-01 0:00:00","CS77321","south_sweden","","red_circle"
6140,"GMI","T880","SWE","Höör 7","55.9392","13.5539","Mattias Jakobsson","2003-01-01 0:00:00","CS77322","south_sweden","","red_circle"
6141,"GMI","T890","SWE","Höör 4","55.9414","13.5542","Mattias Jakobsson","2003-01-01 0:00:00","CS78079","south_sweden","","red_circle"
6142,"GMI","T900","SWE","Höör 5","55.9428","13.5558","Mattias Jakobsson","2003-01-01 0:00:00","CS77323","south_sweden","","red_circle"
6145,"GMI","T930","SWE","Höör 11","55.9497","13.5533","Mattias Jakobsson","2003-01-01 0:00:00","CS77324","south_sweden","","red_circle"
6148,"GMI","T960","SWE","Höör 17","55.9319","13.5508","Mattias Jakobsson","2003-01-01 0:00:00","CS77325","south_sweden","","red_circle"
6149,"GMI","T970","SWE","Höör 16","55.9281","13.5481","Mattias Jakobsson","2003-01-01 0:00:00","CS77326","south_sweden","","red_circle"
6150,"GMI","T980","SWE","Höör 15","55.9261","13.5319","Mattias Jakobsson","2003-01-01 0:00:00","CS77327","south_sweden","","red_circle"
6151,"GMI","T990","SWE","Staff 3","55.6528","13.2244","Mattias Jakobsson","2003-01-01 0:00:00","CS77328","south_sweden","","red_circle"
6153,"GMI","TAA 03","SWE","TAA","62.6425","17.7422","Mattias Jakobsson","2003-01-01 0:00:00","CS77329","north_sweden","","orange_circle"
6154,"GMI","TAA 04","SWE","TAA","62.6422","17.7406","Mattias Jakobsson","2003-01-01 0:00:00","CS77330","north_sweden","","orange_circle"
6163,"GMI","TAA 14","SWE","TAA","62.6425","17.7356","Mattias Jakobsson","2003-01-01 0:00:00","CS77331","north_sweden","","orange_circle"
6166,"GMI","TAA 17","SWE","TAA","62.6425","17.7372","Mattias Jakobsson","2003-01-01 0:00:00","CS77332","north_sweden","","orange_circle"
6169,"GMI","TÅD 01","SWE","TÅD","62.8714","18.3447","Mattias Jakobsson","2003-01-01 0:00:00","CS77333","north_sweden","","orange_circle"
6172,"GMI","TÅD 04","SWE","TÅD","62.8717","18.3436","Mattias Jakobsson","2003-01-01 0:00:00","CS77335","north_sweden","","orange_circle"
6173,"GMI","TÅD 05","SWE","TÅD","62.8717","18.3419","Mattias Jakobsson","2003-01-01 0:00:00","CS77336","north_sweden","","orange_circle"
6174,"GMI","TÅD 06","SWE","TÅD","62.8719","18.3422","Mattias Jakobsson","2003-01-01 0:00:00","CS77337","north_sweden","","orange_circle"
6177,"GMI","TÄL 03","SWE","TÄL","62.6322","17.69","Mattias Jakobsson","2003-01-01 0:00:00","CS77338","north_sweden","","orange_circle"
6180,"GMI","TÄL 07","SWE","TÄL","62.6322","17.6906","Mattias Jakobsson","2003-01-01 0:00:00","CS77339","germany","","ltblu_circle"
6184,"GMI","TBÖ 01","SWE","TBÖ","62.8892","18.4522","Mattias Jakobsson","2003-01-01 0:00:00","CS77343","north_sweden","","orange_circle"
6188,"GMI","TDr-1","SWE","TDr","55.7683","14.1386","Mattias Jakobsson","2003-01-01 0:00:00","CS77345","south_sweden","","red_circle"
6189,"GMI","TDr-2","SWE","TDr","55.7686","14.1383","Mattias Jakobsson","2003-01-01 0:00:00","CS77351","south_sweden","","red_circle"
6191,"GMI","TDr-4","SWE","TDr","55.7689","14.1375","Mattias Jakobsson","2003-01-01 0:00:00","CS77352","south_sweden","","red_circle"
6192,"GMI","TDr-5","SWE","TDr","55.7692","14.1369","Mattias Jakobsson","2003-01-01 0:00:00","CS77353","south_sweden","","red_circle"
6193,"GMI","TDr-7","SWE","TDr","55.7694","14.1347","Mattias Jakobsson","2003-01-01 0:00:00","CS77354","south_sweden","","red_circle"
6194,"GMI","TDr-8","SWE","TDr","55.7706","14.1342","Mattias Jakobsson","2003-01-01 0:00:00","CS77355","south_sweden","","red_circle"
6195,"GMI","TDr-9","SWE","TDr","55.7708","14.1342","Mattias Jakobsson","2003-01-01 0:00:00","CS77356","south_sweden","","red_circle"
6198,"GMI","TDr-13","SWE","TDr","55.7708","14.1331","Mattias Jakobsson","2003-01-01 0:00:00","CS77347","south_sweden","","red_circle"
6201,"GMI","TDr-16","SWE","TDr","55.7719","14.1211","Mattias Jakobsson","2003-01-01 0:00:00","CS77348","south_sweden","","red_circle"
6202,"GMI","TDr-17","SWE","TDr","55.7717","14.1206","Mattias Jakobsson","2003-01-01 0:00:00","CS77349","south_sweden","","red_circle"
6203,"GMI","TDr-18","SWE","TDr","55.7714","14.1208","Mattias Jakobsson","2003-01-01 0:00:00","CS77350","south_sweden","","red_circle"
6209,"GMI","TEDEN 02","SWE","TED","62.8836","18.1842","Mattias Jakobsson","2003-01-01 0:00:00","CS77358","north_sweden","","orange_circle"
6210,"GMI","TEDEN 03","SWE","TED","62.8839","18.1836","Mattias Jakobsson","2003-01-01 0:00:00","CS77359","north_sweden","","orange_circle"
6214,"GMI","TFÄ 04","SWE","TFÄ","63.0175","18.3281","Mattias Jakobsson","2003-01-01 0:00:00","CS78121","north_sweden","","orange_circle"
6216,"GMI","TFÄ 06","SWE","TFÄ","63.0167","18.3283","Mattias Jakobsson","2003-01-01 0:00:00","CS77362","north_sweden","","orange_circle"
6217,"GMI","TFÄ 07","SWE","TFÄ","63.0169","18.3283","Mattias Jakobsson","2003-01-01 0:00:00","CS77363","north_sweden","","orange_circle"
6218,"GMI","TFÄ 08","SWE","TFÄ","63.0172","18.3283","Mattias Jakobsson","2003-01-01 0:00:00","CS77364","north_sweden","","orange_circle"
6220,"GMI","TGR 01","SWE","TGR","62.806","18.1896","Mattias Jakobsson","2003-01-01 0:00:00","CS77365","north_sweden","","orange_circle"
6221,"GMI","TGR 02","SWE","TGR","62.806","18.1896","Mattias Jakobsson","2003-01-01 0:00:00","CS77366","north_sweden","","orange_circle"
6231,"GMI","TNY 04","SWE","TNY","62.96","18.2844","Mattias Jakobsson","2003-01-01 0:00:00","CS77368","north_sweden","","orange_circle"
6235,"GMI","TOM 01","SWE","TOM","62.9611","18.3589","Mattias Jakobsson","2003-01-01 0:00:00","CS77372","north_sweden","","orange_circle"
6237,"GMI","TOM 03","SWE","TOM","62.9619","18.35","Mattias Jakobsson","2003-01-01 0:00:00","CS77373","north_sweden","","orange_circle"
6238,"GMI","TOM 04","SWE","TOM","62.9619","18.35","Mattias Jakobsson","2003-01-01 0:00:00","CS77374","north_sweden","","orange_circle"
6240,"GMI","TOM 06","SWE","TOM","62.9622","18.35","Mattias Jakobsson","2003-01-01 0:00:00","CS77375","north_sweden","","orange_circle"
6241,"GMI","TOM 07","SWE","TOM","62.9614","18.3608","Mattias Jakobsson","2003-01-01 0:00:00","CS77376","north_sweden","","orange_circle"
6242,"GMI","Tomegap-2","SWE","Tomegap","55.7","13.2","Mattias Jakobsson","2003-01-01 0:00:00","CS77377","south_sweden","","red_circle"
6243,"GMI","Tottarp-2","SWE","Tottarp","56.27373","13.90045","Magnus Nordborg","1999-01-01 0:00:00","CS77381","central_europe","","ylw_circle"
6244,"GMI","TRÄ 01","SWE","TRÄ","62.9169","18.4728","Mattias Jakobsson","2003-01-01 0:00:00","CS77384","north_sweden","","orange_circle"
6252,"GMI","TV-4","SWE","TV","55.5796","14.3336","Mattias Jakobsson","2003-01-01 0:00:00","CS78771","germany","","ltblu_circle"
6255,"GMI","TV-7","SWE","TV","55.5796","14.334","Mattias Jakobsson","2003-01-01 0:00:00","CS78772","germany","","ltblu_circle"
6258,"GMI","TV-10","SWE","TV","55.5796","14.3336","Mattias Jakobsson","2003-01-01 0:00:00","CS78767","admixed","","forbidden"
6268,"GMI","TV-22","SWE","TV","55.5796","14.3336","Mattias Jakobsson","2003-01-01 0:00:00","CS78768","germany","","ltblu_circle"
6276,"GMI","TV-30","SWE","TV","55.5796","14.3336","Mattias Jakobsson","2003-01-01 0:00:00","CS78769","germany","","ltblu_circle"
6284,"GMI","TV-38","SWE","TV","55.5796","14.3336","Mattias Jakobsson","2003-01-01 0:00:00","CS78770","south_sweden","","red_circle"
6296,"Monsanto","UduI 1-11","CZE","UduI 1","49.2771","16.6314","Jirina Relichov","2004-01-01 0:00:00","CS78774","central_europe","","ylw_circle"
6390,"Monsanto","UduI 3-36","CZE","UduI 3","49.2771","16.6314","Jirina Relichov","2004-01-01 0:00:00","CS78775","central_europe","","ylw_circle"
6396,"Monsanto","UduI 4-9","CZE","UduI 4","49.2771","16.6314","Jirina Relichov","2004-01-01 0:00:00","CS78776","central_europe","","ylw_circle"
6413,"GMI","Ull3-4","SWE","Ull3","56.06","13.97","Magnus Nordborg","2000-05-14 0:00:00","CS78819","south_sweden","","red_circle"
6424,"Monsanto","ZdrI 1-23","CZE","ZdrI 1","49.3853","16.2544","Jirina Relichov","2004-01-01 0:00:00","CS78875","central_europe","","ylw_circle"
6434,"Monsanto","ZdrI 2-9","CZE","ZdrI 2","49.3853","16.2544","Jirina Relichov","2004-01-01 0:00:00","CS78877","admixed","","forbidden"
6445,"Monsanto","ZdrI 2-21","CZE","ZdrI 2","49.3853","16.2544","Jirina Relichov","2004-01-01 0:00:00","CS78876","central_europe","","ylw_circle"
6680,"Salk","ANH-1","GER","Anholt","51.85","6.4333","Gerhard Röbbelen","1957-01-01 0:00:00","CS76437","western_europe","","blu_circle"
6739,"MPI","CSHL-15","USA","CSHL","40.8585","-73.4675","Catherine Weiss","1993-05-01 0:00:00","CS79011","germany","","ltblu_circle"
6740,"MPI","CSHL-17","USA","CSHL","40.8585","-73.4675","Catherine Weiss","1993-05-01 0:00:00","CS79012","germany","","ltblu_circle"
6744,"Monsanto","CSHL-5","USA","CSHL","40.8585","-73.4675","Catherine Weiss","1993-05-01 0:00:00","CS76779","germany","","ltblu_circle"
6749,"MPI","FM-10","USA","FM","42.4489","-76.5072","Michael Nachman","1993-05-01 0:00:00","CS79013","germany","","ltblu_circle"
6750,"MPI","FM-11","USA","FM","42.4489","-76.5072","Michael Nachman","1993-05-01 0:00:00","CS79014","germany","","ltblu_circle"
6805,"MPI","HS-12","USA","HS","42.373","-71.0627","Toby Kellogg","1993-05-01 0:00:00","CS79015","germany","","ltblu_circle"
6806,"MPI","HS-17","USA","HS","42.373","-71.0627","Toby Kellogg","1993-05-01 0:00:00","CS79016","germany","","ltblu_circle"
6814,"MPI","KNO-15","USA","Knox","41.2816","-86.621","Joy Bergelson","1993-05-22 0:00:00","CS79017","germany","","ltblu_circle"
6830,"MPI","Kz-13","KAZ","KZ","49.5","73.1","Ihsan Al-Shehbaz","1994-06-07 0:00:00","CS76994","admixed","","forbidden"
6897,"Salk","Ag-0","FRA","Ag","45","1.3","Albert Kranz","","CS76430","western_europe","","blu_circle"
6898,"Salk","An-1","BEL","An","51.2167","4.4","Albert Kranz","","CS76435","admixed","","forbidden"
6900,"GMI","Bil-5","SWE","Bil","63.324","18.484","Magnus Nordborg","2000-06-25 0:00:00","CS76709","north_sweden","","orange_circle"
6901,"GMI","Bil-7","SWE","Bil","63.324","18.484","Magnus Nordborg","2000-06-25 0:00:00","CS76710","north_sweden","","orange_circle"
6903,"Salk","Bor-4","CZE","Bor","49.4013","16.2326","Jirina Relichov","2000-05-31 0:00:00","CS76454","central_europe","","ylw_circle"
6904,"Salk","Br-0","CZE","Br","49.2","16.6166","Albert Kranz","","CS76455","western_europe","","blu_circle"
6907,"Salk","CIBC-17","UK","CIBC","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS76770","admixed","","forbidden"
6908,"Salk","CIBC-5","UK","CIBC","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS78894","western_europe","","blu_circle"
6909,"GMI","Col-0","USA","Col","38.3","-92.3","Albert Kranz","","CS76778","germany","","ltblu_circle"
6911,"Salk","Cvi-0","CPV","Cvi","15.1111","-23.6167","Albert Kranz","","CS76789","relict","Y","grn_circle"
6913,"GMI","Eden-2","SWE","Eden","62.877","18.177","Magnus Nordborg","2000-06-25 0:00:00","CS76827","north_sweden","","orange_circle"
6915,"Salk","Ei-2","GER","Eifel","50.3","6.3","Albert Kranz","","CS76478","germany","","ltblu_circle"
6917,"GMI","Fäb-2","SWE","Fäb","63.0165","18.3174","Magnus Nordborg","2000-06-25 0:00:00","CS76850","north_sweden","","orange_circle"
6918,"GMI","Fäb-4","SWE","Fäb","63.0165","18.3174","Magnus Nordborg","2000-06-25 0:00:00","CS76851","north_sweden","","orange_circle"
6919,"Salk","Ga-0","GER","Gabelstein","50.3","8","Albert Kranz","","CS76490","central_europe","","ylw_circle"
6920,"Salk","Got-22","GER","Goettingen","51.5338","9.9355","Gerhard Röbbelen","","CS76884","admixed","","forbidden"
6922,"Salk","Gu-0","GER","Glueckingen","50.3","8","Albert Kranz","","CS76498","germany","","ltblu_circle"
6923,"Salk","HR-10","UK","HR","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS76940","western_europe","","blu_circle"
6924,"Salk","HR-5","UK","HR","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS76514","western_europe","","blu_circle"
6926,"Salk","Kin-0","USA","Kin","44.46","-85.37","Albert Kranz","","CS76527","western_europe","","blu_circle"
6927,"Salk,MPI","KNO-10","USA","Knox","41.2816","-86.621","Joy Bergelson","1993-05-22 0:00:00","CS76973","germany","","ltblu_circle"
6929,"Salk","Kondara","TJK","Kondara","38.48","68.49","Igor Vizir","","CS76532","asia","","purple_circle"
6931,"Salk","Kz-9","KAZ","KZ","49.5","73.1","Ihsan Al-Shehbaz","1994-06-07 0:00:00","CS76537","asia","","purple_circle"
6932,"MPI,GMI","Ler-1","GER","Ler","47.984","10.8719","Eric Holub","","CS77021","admixed","","forbidden"
6933,"Salk","LL-0","ESP","Ll","41.59","2.49","Albert Kranz","","CS77047","spain","","pink_circle"
6938,"Salk","Ms-0","RUS","Ms","55.7522","37.6322","Albert Kranz","","CS76555","asia","","purple_circle"
6940,"Salk","Mz-0","GER","Merzhausen/Ts.","50.3","8.3","Albert Kranz","","CS76557","germany","","ltblu_circle"
6943,"Salk","NFA-10","UK","NFA","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS77126","western_europe","","blu_circle"
6944,"Salk","NFA-8","UK","NFA","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS78913","western_europe","","blu_circle"
6945,"Salk","Nok-3","NED","Nok","52.24","4.45","Albert Kranz","","CS76562","germany","","ltblu_circle"
6951,"Salk","Pu2-23","CZE","Pu2","49.42","16.36","Ivo Cetl","","CS76579","central_europe","","ylw_circle"
6956,"Salk","Pu2-7","CZE","Pu2","49.42","16.36","Ivo Cetl","","CS76580","central_europe","","ylw_circle"
6957,"Salk","Pu2-8","CZE","Pu2","49.42","16.36","Ivo Cetl","","CS77192","central_europe","","ylw_circle"
6958,"Salk","Ra-0","FRA","Ra","46","3.3","Albert Kranz","","CS76582","western_europe","","blu_circle"
6959,"Salk","Rennes-1","FRA","REN","48.5","-1.41","Gerhard Röbbelen","","CS77210","western_europe","","blu_circle"
6960,"Salk","Rennes-11","FRA","REN","48.5","-1.41","Gerhard Röbbelen","","CS77211","western_europe","","blu_circle"
6961,"Salk","Se-0","ESP","Se","38.3333","-3.53333","Albert Kranz","","CS76597","spain","","pink_circle"
6963,"Salk","Sorbo","TJK","Sorbo","38.35","68.48","Igor Vizir","","CS78917","asia","","purple_circle"
6966,"Salk","Sq-1","UK","SQ","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS77266","western_europe","","blu_circle"
6967,"Salk","Sq-8","UK","SQ","51.4083","-0.6383","Mick Crawley","1993-05-21 0:00:00","CS76604","western_europe","","blu_circle"
6968,"Salk,GMI","Tamm-2","FIN","Tamm","60","23.5","Outi Savolainen","1989-05-01 0:00:00","CS76610","north_sweden","","orange_circle"
6969,"Salk","Tamm-27","FIN","Tamm","60","23.5","Outi Savolainen","","CS77341","north_sweden","","orange_circle"
6970,"Salk","Ts-1","ESP","Ts","41.7194","2.93056","Albert Kranz","","CS76615","spain","","pink_circle"
6971,"Salk","Ts-5","ESP","Ts","41.7194","2.93056","Albert Kranz","","CS77388","spain","","pink_circle"
6973,"GMI","Ull2-3","SWE","Ull2","56.0648","13.9707","Magnus Nordborg","2000-05-14 0:00:00","CS78817","germany","","ltblu_circle"
6974,"GMI","Ull2-5","SWE","Ull2","56.0648","13.9707","Magnus Nordborg","2000-05-14 0:00:00","CS78818","south_sweden","","red_circle"
6975,"Salk","Uod-1","AUT","Uod","48.3","14.45","Marcus Koch","2000-06-23 0:00:00","CS76621","central_europe","","ylw_circle"
6976,"Salk","Uod-7","AUT","Uod","48.3","14.45","Marcus Koch","2000-06-23 0:00:00","CS78823","central_europe","","ylw_circle"
6979,"Salk","Wei-0","SUI","Wei","47.25","8.26","Alan Slusarenko","","CS76628","central_europe","","ylw_circle"
6981,"MPI,Salk","Ws-2","RUS","Ws","52.3","30","Kenneth Feldmann","","CS78920","admixed","","forbidden"
6982,"Salk","Wt-5","GER","Wietze","52.3","9.3","Albert Kranz","","CS76632","germany","","ltblu_circle"
6984,"Salk","Zdr-1","CZE","Zdr","49.3853","16.2544","Jirina Relichov","2000-05-31 0:00:00","CS76635","central_europe","","ylw_circle"
6986,"Salk","Abd-0","UK","Abd","57.1539","-2.2207","R. Mitchelson","","CS76429","western_europe","","blu_circle"
6987,"Salk","Ak-1","GER","Achkarren/Freiburg","48.0683","7.62551","Albert Kranz","","CS76431","admixed","","forbidden"
6989,"Salk","Alst-1","UK","Alst","54.8","-2.4333","Maarten Koornneef","","CS76432","western_europe","","blu_circle"
6990,"Salk","Amel-1","NED","Amel","53.448","5.73","Maarten Koornneef","","CS76434","admixed","","forbidden"
6992,"Salk","Ang-0","BEL","Ang","50.3","5.3","Albert Kranz","","CS76436","admixed","","forbidden"
6997,"Salk","Appt-1","NED","Appt","51.8333","5.5833","Maarten Koornneef","","CS76440","germany","","ltblu_circle"
7000,"Salk","Aa-0","GER","Aua/Rhon","50.9167","9.57073","Albert Kranz","","CS76428","germany","","ltblu_circle"
7002,"Salk","Baa-1","NED","Baa","51.3333","6.1","Maarten Koornneef","","CS76442","germany","","ltblu_circle"
7003,"Salk","Bs-1","SUI","Bs","47.5","7.5","Albert Kranz","","CS78888","admixed","","forbidden"
7008,"Salk","Benk-1","NED","Benk","52","5.675","Maarten Koornneef","","CS76447","germany","","ltblu_circle"
7013,"Salk","Bd-0","GER","Berlin/Dahlem","52.4584","13.287","Albert Kranz","","CS76445","south_sweden","","red_circle"
7014,"Salk","Ba-1","UK","Black Mount (Ba)","56.5459","-4.79821","Albert Kranz","","CS76441","germany","","ltblu_circle"
7025,"Salk","Bl-1","ITA","Bl","44.5041","11.3396","Albert Kranz","","CS76450","central_europe","","ylw_circle"
7026,"Salk","Boot-1","UK","Boot","54.4","-3.2667","Maarten Koornneef","2000-05-14 0:00:00","CS76452","western_europe","","blu_circle"
7028,"Salk","Bch-1","GER","Buchen/Lauenburg","49.5166","9.3166","Albert Kranz","","CS76444","admixed","","forbidden"
